ref	docs/pages/GLTFLoader.html.md	AnimationClip.html	docs/pages/AnimationClip.html.md	bundled	AnimationClip.html.md
ref	docs/pages/GLTFLoader.html.md	Camera.html	docs/pages/Camera.html.md	bundled	Camera.html.md
ref	docs/pages/GLTFLoader.html.md	GLTFLoader.html#parse	docs/pages/GLTFLoader.html.md	bundled	GLTFLoader.html.md
ref	docs/pages/GLTFLoader.html.md	Group.html	docs/pages/Group.html.md	bundled	Group.html.md
ref	docs/pages/GLTFLoader.html.md	Loader.html#load	docs/pages/Loader.html.md	bundled	Loader.html.md
ref	docs/pages/GLTFLoader.html.md	Loader.html#parse	docs/pages/Loader.html.md	bundled	Loader.html.md
ref	docs/pages/GLTFLoader.html.md	https://github.com/KhronosGroup/glTF/tree/main/specification/2.0\	-	external	-
ref	docs/pages/GLTFLoader.html.md	https://github.com/mrdoob/three.js/blob/master/examples/jsm/loaders/GLTFLoader.js	-	external	-
ref	docs/pages/GLTFLoader.html.md	https://github.com/needle-tools/gltf-progressive	-	external	-
ref	docs/pages/GLTFLoader.html.md	https://github.com/needle-tools/three-animation-pointer	-	external	-
ref	docs/pages/GLTFLoader.html.md	https://github.com/takahirox/three-gltf-extensions	-	external	-
ref	docs/pages/GLTFLoader.html.md	https://threejs.org/manual/#installation#addons	-	external	-
ref	docs/pages/GLTFLoader.html.md	https://www.khronos.org/gltf/	-	external	-
ref	docs/pages/Group.html.md	Object3D.html	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Group.html.md	https://github.com/mrdoob/three.js/blob/master/src/objects/Group.js	-	external	-
ref	docs/pages/Loader.html.md	Loader.html#load	docs/pages/Loader.html.md	bundled	Loader.html.md
ref	docs/pages/Loader.html.md	https://developer.mozilla.org/en-US/docs/Glossary/Request_header	-	external	-
ref	docs/pages/Loader.html.md	https://developer.mozilla.org/en-US/docs/Web/API/XMLHttpRequest/withCredentials	-	external	-
ref	docs/pages/Loader.html.md	https://github.com/mrdoob/three.js/blob/master/src/loaders/Loader.js	-	external	-
ref	docs/pages/Material.html.md	Material.html#alphaTest	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#blendDst	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#blendEquation	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#blendSrc	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#event:dispose	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#needsUpdate	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#onBeforeCompile	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#opacity	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#side	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	Material.html#transparent	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/Material.html.md	ObjectLoader.html#parse	docs/pages/ObjectLoader.html.md	bundled	ObjectLoader.html.md
ref	docs/pages/Material.html.md	Scene.html#overrideMaterial	docs/pages/Scene.html.md	depth_limit	-
ref	docs/pages/Material.html.md	WebGLRenderer.html	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/Material.html.md	WebGLRenderer.html#localClippingEnabled	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/Material.html.md	https://github.com/mrdoob/three.js/blob/master/src/materials/Material.js	-	external	-
ref	docs/pages/Material.html.md	https://github.com/mrdoob/three.js/wiki/Three.js-Shading-Language	-	external	-
ref	docs/pages/MeshSurfaceSampler.html.md	http://www.joesfer.com/?p=84	-	external	-
ref	docs/pages/MeshSurfaceSampler.html.md	http://www.joesfer.com/?p=84](http://www.joesfer.com/?p=84	-	external	-
ref	docs/pages/MeshSurfaceSampler.html.md	https://github.com/mrdoob/three.js/blob/master/examples/jsm/math/MeshSurfaceSampler.js	-	external	-
ref	docs/pages/MeshSurfaceSampler.html.md	https://stackoverflow.com/a/4322940/1314762	-	external	-
ref	docs/pages/MeshSurfaceSampler.html.md	https://stackoverflow.com/a/4322940/1314762](https://stackoverflow.com/a/4322940/1314762	-	external	-
ref	docs/pages/MeshSurfaceSampler.html.md	https://threejs.org/manual/#installation#addons	-	external	-
ref	docs/pages/Object3D.html.md	DirectionalLight.html	docs/pages/DirectionalLight.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	Group.html	docs/pages/Group.html.md	bundled	Group.html.md
ref	docs/pages/Object3D.html.md	HemisphereLight.html	docs/pages/HemisphereLight.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	Line.html	docs/pages/Line.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	Mesh.html	docs/pages/Mesh.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	Object3D.html#customDepthMaterial	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#event:added	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#event:childadded	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#event:childremoved	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#event:dispose	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#event:removed	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#lookAt	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#matrixAutoUpdate	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#matrixWorldAutoUpdate	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#matrixWorldNeedsUpdate	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#traverse	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	Object3D.html#updateMatrixWorld	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Object3D.html.md	ObjectLoader.html#parse	docs/pages/ObjectLoader.html.md	bundled	ObjectLoader.html.md
ref	docs/pages/Object3D.html.md	PointLight.html	docs/pages/PointLight.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	Points.html	docs/pages/Points.html.md	bundled	Points.html.md
ref	docs/pages/Object3D.html.md	Raycaster.html	docs/pages/Raycaster.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	SpotLight.html	docs/pages/SpotLight.html.md	depth_limit	-
ref	docs/pages/Object3D.html.md	WebGLRenderer.html	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/Object3D.html.md	WebGPURenderer.html	docs/pages/WebGPURenderer.html.md	bundled	WebGPURenderer.html.md
ref	docs/pages/Object3D.html.md	https://github.com/mrdoob/three.js/blob/master/src/core/Object3D.js	-	external	-
ref	docs/pages/ObjectLoader.html.md	FileLoader.html	docs/pages/FileLoader.html.md	depth_limit	-
ref	docs/pages/ObjectLoader.html.md	Loader.html#load	docs/pages/Loader.html.md	bundled	Loader.html.md
ref	docs/pages/ObjectLoader.html.md	Loader.html#loadAsync	docs/pages/Loader.html.md	bundled	Loader.html.md
ref	docs/pages/ObjectLoader.html.md	Loader.html#parse	docs/pages/Loader.html.md	bundled	Loader.html.md
ref	docs/pages/ObjectLoader.html.md	ObjectLoader.html#load	docs/pages/ObjectLoader.html.md	bundled	ObjectLoader.html.md
ref	docs/pages/ObjectLoader.html.md	ObjectLoader.html#parse	docs/pages/ObjectLoader.html.md	bundled	ObjectLoader.html.md
ref	docs/pages/ObjectLoader.html.md	https://github.com/mrdoob/three.js/blob/master/src/loaders/ObjectLoader.js	-	external	-
ref	docs/pages/ObjectLoader.html.md	https://github.com/mrdoob/three.js/wiki/JSON-Object-Scene-format-4	-	external	-
ref	docs/pages/OrbitControls.html.md	Controls.html#keys	docs/pages/Controls.html.md	bundled	Controls.html.md
ref	docs/pages/OrbitControls.html.md	Controls.html#mouseButtons	docs/pages/Controls.html.md	bundled	Controls.html.md
ref	docs/pages/OrbitControls.html.md	Controls.html#touches	docs/pages/Controls.html.md	bundled	Controls.html.md
ref	docs/pages/OrbitControls.html.md	TrackballControls.html	docs/pages/TrackballControls.html.md	bundled	TrackballControls.html.md
ref	docs/pages/OrbitControls.html.md	https://github.com/mrdoob/three.js/blob/master/examples/jsm/controls/OrbitControls.js	-	external	-
ref	docs/pages/OrbitControls.html.md	https://threejs.org/manual/#installation#addons	-	external	-
ref	docs/pages/Points.html.md	Object3D.html#intersectsFrustum	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Points.html.md	Object3D.html#raycast	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/Points.html.md	Points.html#morphTargetDictionary	docs/pages/Points.html.md	bundled	Points.html.md
ref	docs/pages/Points.html.md	Points.html#morphTargetInfluences	docs/pages/Points.html.md	bundled	Points.html.md
ref	docs/pages/Points.html.md	https://github.com/mrdoob/three.js/blob/master/src/objects/Points.js	-	external	-
ref	docs/pages/RawShaderMaterial.html.md	Color.html#set	docs/pages/Color.html.md	bundled	Color.html.md
ref	docs/pages/RawShaderMaterial.html.md	ShaderMaterial.html	docs/pages/ShaderMaterial.html.md	bundled	ShaderMaterial.html.md
ref	docs/pages/RawShaderMaterial.html.md	WebGLRenderer.html	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/RawShaderMaterial.html.md	https://github.com/mrdoob/three.js/blob/master/src/materials/RawShaderMaterial.js	-	external	-
ref	docs/pages/ShaderMaterial.html.md	Color.html#set	docs/pages/Color.html.md	bundled	Color.html.md
ref	docs/pages/ShaderMaterial.html.md	Material.html#forceSinglePass	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/ShaderMaterial.html.md	Material.html#fromJSON	docs/pages/Material.html.md	bundled	Material.html.md
ref	docs/pages/ShaderMaterial.html.md	Object3D.html#onBeforeRender	docs/pages/Object3D.html.md	bundled	Object3D.html.md
ref	docs/pages/ShaderMaterial.html.md	RawShaderMaterial.html	docs/pages/RawShaderMaterial.html.md	bundled	RawShaderMaterial.html.md
ref	docs/pages/ShaderMaterial.html.md	TSL.html#any	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/ShaderMaterial.html.md	Uniform.html	docs/pages/Uniform.html.md	bundled	Uniform.html.md
ref	docs/pages/ShaderMaterial.html.md	WebGLRenderer.html	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/ShaderMaterial.html.md	https://developer.mozilla.org/en-US/docs/Web/API/WebGLRenderingContext/bindAttribLocation	-	external	-
ref	docs/pages/ShaderMaterial.html.md	https://en.wikipedia.org/wiki/Normalized_loop	-	external	-
ref	docs/pages/ShaderMaterial.html.md	https://github.com/mrdoob/three.js/blob/master/src/materials/ShaderMaterial.js	-	external	-
ref	docs/pages/TSL.html.md	Camera.html	docs/pages/Camera.html.md	bundled	Camera.html.md
ref	docs/pages/TSL.html.md	MeshMatcapNodeMaterial.html	docs/pages/MeshMatcapNodeMaterial.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	Node.html	docs/pages/Node.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	Node.html#traverse	docs/pages/Node.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	Renderer.html#setRenderObjectFunction	docs/pages/Renderer.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	TSL.html#collectNeighborhood	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/TSL.html.md	TSL.html#negateOnBackSide	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/TSL.html.md	TSL.html#packNormalToRGB	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/TSL.html.md	TSL.html#positionGeometry	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/TSL.html.md	TSL.html#storageTexture	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/TSL.html.md	TSL.html#unpackRGBToNormal	docs/pages/TSL.html.md	bundled	TSL.html.md
ref	docs/pages/TSL.html.md	TemporalReprojectNode.html#setHistoryTexture	docs/pages/TemporalReprojectNode.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	Texture.html	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/TSL.html.md	VelocityNode.html	docs/pages/VelocityNode.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	WebGPURenderer.html	docs/pages/WebGPURenderer.html.md	bundled	WebGPURenderer.html.md
ref	docs/pages/TSL.html.md	global.html#DenoiseMode	docs/pages/global.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	global.html#TemporalReprojectMode	docs/pages/global.html.md	depth_limit	-
ref	docs/pages/TSL.html.md	http://filmicworlds.com/blog/filmic-tonemapping-operators/	-	external	-
ref	docs/pages/TSL.html.md	http://filmicworlds.com/blog/filmic-tonemapping-operators/](http://filmicworlds.com/blog/filmic-tonemapping-operators/	-	external	-
ref	docs/pages/TSL.html.md	http://www.thetenthplanet.de/archives/1180	-	external	-
ref	docs/pages/TSL.html.md	https://blender.stackexchange.com/a/55239/43930	-	external	-
ref	docs/pages/TSL.html.md	https://blender.stackexchange.com/a/55239/43930](https://blender.stackexchange.com/a/55239/43930	-	external	-
ref	docs/pages/TSL.html.md	https://blog.demofox.org/2022/01/01/interleaved-gradient-noise-a-different-kind-of-low-discrepancy-sequence/	-	external	-
ref	docs/pages/TSL.html.md	https://blog.demofox.org/2022/01/01/interleaved-gradient-noise-a-different-kind-of-low-discrepancy-sequence/](https://blog.demofox.org/2022/01/01/interleaved-gradient-noise-a-different-kind-of-low-discrepancy-sequence/	-	external	-
ref	docs/pages/TSL.html.md	https://devlog-martinsh.blogspot.com/2011/09/box-projected-cube-environment-mapping.html	-	external	-
ref	docs/pages/TSL.html.md	https://devlog-martinsh.blogspot.com/2011/09/box-projected-cube-environment-mapping.html](https://devlog-martinsh.blogspot.com/2011/09/box-projected-cube-environment-mapping.html	-	external	-
ref	docs/pages/TSL.html.md	https://docs.acescentral.com/specifications/acescc/	-	external	-
ref	docs/pages/TSL.html.md	https://docs.acescentral.com/specifications/acescc/](https://docs.acescentral.com/specifications/acescc/	-	external	-
ref	docs/pages/TSL.html.md	https://github.com/lettier/3d-game-shaders-for-beginners/blob/master/demonstration/shaders/fragment/box-blur.frag	-	external	-
ref	docs/pages/TSL.html.md	https://github.com/lettier/3d-game-shaders-for-beginners/blob/master/demonstration/shaders/fragment/box-blur.frag](https://github.com/lettier/3d-game-shaders-for-beginners/blob/master/demonstration/shaders/fragment/box-blur.frag	-	external	-
ref	docs/pages/TSL.html.md	https://github.com/playdeadgames/temporal	-	external	-
ref	docs/pages/TSL.html.md	https://github.com/selfshadow/ltc\_code/blob/master/webgl/shaders/ltc/ltc\_blit.fs](https://github.com/selfshadow/ltc_code/blob/master/webgl/shaders/ltc/ltc_blit.fs	-	external	-
ref	docs/pages/TSL.html.md	https://github.com/selfshadow/ltc_code/blob/master/webgl/shaders/ltc/ltc_blit.fs	-	external	-
ref	docs/pages/TSL.html.md	https://iquilezles.org/articles/functions/	-	external	-
ref	docs/pages/TSL.html.md	https://iquilezles.org/articles/functions/](https://iquilezles.org/articles/functions/	-	external	-
ref	docs/pages/TSL.html.md	https://modelviewer.dev/examples/tone-mapping	-	external	-
ref	docs/pages/TSL.html.md	https://modelviewer.dev/examples/tone-mapping](https://modelviewer.dev/examples/tone-mapping	-	external	-
ref	docs/pages/TSL.html.md	https://twitter.com/gonnavis/status/1377183786949959682}	-	external	-
ref	docs/pages/TSL.html.md	https://www.cs.utah.edu/docs/techreports/2002/pdf/UUCS-02-001.pdf	-	external	-
ref	docs/pages/TSL.html.md	https://www.cs.utah.edu/docs/techreports/2002/pdf/UUCS-02-001.pdf](https://www.cs.utah.edu/docs/techreports/2002/pdf/UUCS-02-001.pdf	-	external	-
ref	docs/pages/TSL.html.md	https://www.iryoku.com/next-generation-post-processing-in-call-of-duty-advanced-warfare/	-	external	-
ref	docs/pages/TSL.html.md	https://www.iryoku.com/next-generation-post-processing-in-call-of-duty-advanced-warfare/](https://www.iryoku.com/next-generation-post-processing-in-call-of-duty-advanced-warfare/	-	external	-
ref	docs/pages/TSL.html.md	https://www.shadertoy.com/view/4lXXWn	-	external	-
ref	docs/pages/TSL.html.md	https://www.shadertoy.com/view/4lXXWn](https://www.shadertoy.com/view/4lXXWn	-	external	-
ref	docs/pages/Texture.html.md	ObjectLoader.html#parse	docs/pages/ObjectLoader.html.md	bundled	ObjectLoader.html.md
ref	docs/pages/Texture.html.md	Texture.html#center	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#dispose	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#event:dispose	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#format	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#matrix	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#needsUpdate	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#offset	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#repeat	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#rotation	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	Texture.html#type	docs/pages/Texture.html.md	bundled	Texture.html.md
ref	docs/pages/Texture.html.md	https://github.com/mrdoob/three.js/blob/master/src/textures/Texture.js	-	external	-
ref	docs/pages/Timer.html.md	Clock.html	docs/pages/Clock.html.md	bundled	Clock.html.md
ref	docs/pages/Timer.html.md	https://github.com/mrdoob/three.js/blob/master/src/core/Timer.js	-	external	-
ref	docs/pages/TrackballControls.html.md	Controls.html#keys	docs/pages/Controls.html.md	bundled	Controls.html.md
ref	docs/pages/TrackballControls.html.md	Controls.html#mouseButtons	docs/pages/Controls.html.md	bundled	Controls.html.md
ref	docs/pages/TrackballControls.html.md	OrbitControls.html	docs/pages/OrbitControls.html.md	bundled	OrbitControls.html.md
ref	docs/pages/TrackballControls.html.md	https://github.com/mrdoob/three.js/blob/master/examples/jsm/controls/TrackballControls.js	-	external	-
ref	docs/pages/TrackballControls.html.md	https://threejs.org/manual/#installation#addons	-	external	-
ref	docs/pages/Uniform.html.md	ShaderMaterial.html	docs/pages/ShaderMaterial.html.md	bundled	ShaderMaterial.html.md
ref	docs/pages/Uniform.html.md	UniformsGroup.html	docs/pages/UniformsGroup.html.md	depth_limit	-
ref	docs/pages/Uniform.html.md	WebGLRenderer.html	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/Uniform.html.md	https://github.com/mrdoob/three.js/blob/master/src/core/Uniform.js	-	external	-
ref	docs/pages/WebGLRenderer.html.md	MeshPhysicalMaterial.html#transmission	docs/pages/MeshPhysicalMaterial.html.md	depth_limit	-
ref	docs/pages/WebGLRenderer.html.md	WebGLRenderer.html#autoClear	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
ref	docs/pages/WebGLRenderer.html.md	WebGLRenderer.html#clear	docs/pages/WebGLRenderer.html.md	bundled	WebGLRenderer.html.md
